"CWI64CIY","1","1","http://dbpedia.org/resource/Discount_City"
"CWI64CIY","2","1","http://dbpedia.org/resource/Xinjiang_Oilfield_Company"
"CWI64CIY","3","1","http://dbpedia.org/resource/EPacket"
"CWI64CIY","4","1","http://dbpedia.org/resource/WrongAnnotation1"
"CWI64CIY","6","1","http://dbpedia.org/resource/WrongAnnotation2"
"CWI64CIY","7","1","http://dbpedia.org/resource/Amazon.com_exclusive"
"CWI64CIY","8","1","http://dbpedia.org/resource/China_Petrochemical_Corporation"
"CWI64CIY","9","1","http://dbpedia.org/resource/Chartwells"
"CWI64CIY","10","1","http://dbpedia.org/resource/US_Post"
"CWI64CIY","1","2","http://dbpedia.org/resource/EE.UU."
"CWI64CIY","2","2","http://dbpedia.org/resource/Zhonghua_renmin_gongheguo"
"CWI64CIY","3","2","http://dbpedia.org/resource/Zhonghua_renmin_gongheguo"
"CWI64CIY","4","2","http://dbpedia.org/resource/Zhonghua_renmin_gongheguo"
"CWI64CIY","5","2","http://dbpedia.org/resource/Taiwan_country"
"CWI64CIY","6","2","http://dbpedia.org/resource/Federal_Republic_Of_Germany"
"CWI64CIY","7","2","http://dbpedia.org/resource/EE.UU."
"CWI64CIY","8","2","http://dbpedia.org/resource/Zhonghua_renmin_gongheguo"
"CWI64CIY","9","2","http://dbpedia.org/resource/The_uk"
