"CWI64CIY","1","1","http://dbpedia.org/resource/Discount_City http://dbpedia.org/resource/Wal-Mart_Supercentre http://dbpedia.org/resource/Walmart_supercenter http://dbpedia.org/resource/Walmart's http://dbpedia.org/resource/WAL★MART http://dbpedia.org/resource/Wal-Mart_Café http://dbpedia.org/resource/Neighborhood_Market http://dbpedia.org/resource/Wal-Mart_Stores._Inc. http://dbpedia.org/resource/Wal-Mart_Supercenter http://dbpedia.org/resource/Walton's_Five_and_Dime http://dbpedia.org/resource/Wal⋆Mart http://dbpedia.org/resource/Always_Low_Prices,_Always http://dbpedia.org/resource/Walmart_Stores_Inc. http://dbpedia.org/resource/Distribución_y_Servicio http://dbpedia.org/resource/Wa-mart http://dbpedia.org/resource/Wal☆Mart http://dbpedia.org/resource/Wal-Mart_Stores http://dbpedia.org/resource/Wal-Mart_Neighborhood_Markets http://dbpedia.org/resource/Walmart_Connect http://dbpedia.org/resource/Wal-Mart_Cafe http://dbpedia.org/resource/India_walmart http://dbpedia.org/resource/Walmart_soundcheck http://dbpedia.org/resource/Wally_Mart http://dbpedia.org/resource/Supermercado_de_Walmart http://dbpedia.org/resource/Wal_★_Mart http://dbpedia.org/resource/Neighborhood_Market_by_Walmart http://dbpedia.org/resource/Walmart_supercentre http://dbpedia.org/resource/Wal-Mart_Stores,_Inc. http://dbpedia.org/resource/Supermercado_De_Walmart http://dbpedia.org/resource/Wall_mart http://dbpedia.org/resource/WAL-MART http://dbpedia.org/resource/Save_Money._Live_Better. http://dbpedia.org/resource/Wal_mart http://dbpedia.org/resource/Walton_Five_and_Dime http://dbpedia.org/resource/List_of_Wal-Mart_articles http://dbpedia.org/resource/Wal-Mart_Brasil http://dbpedia.org/resource/Wal*Mart http://dbpedia.org/resource/Wal-Mart_Stores_USA http://dbpedia.org/resource/Wal-Mart_Neighborhood_Market http://dbpedia.org/resource/Walmart_Stores_Inc http://dbpedia.org/resource/Wal-Mart_Music http://dbpedia.org/resource/Walmart_Stores,_Inc. http://dbpedia.org/resource/Wall_Mart http://dbpedia.org/resource/Walmart http://dbpedia.org/resource/Wal-Mart_International http://dbpedia.org/resource/Wal-mart http://dbpedia.org/resource/Supermercado_de_Wal-Mart http://dbpedia.org/resource/Walmart_CEO http://dbpedia.org/resource/List_of_Walmart_logos http://dbpedia.org/resource/Wallmart http://dbpedia.org/resource/Walmart_(India) http://dbpedia.org/resource/Super_Wal-Mart http://dbpedia.org/resource/Supermercado_de_Wal_Mart http://dbpedia.org/resource/Wal-Marts http://dbpedia.org/resource/Wal-Mart http://dbpedia.org/resource/Wal-Mart_discount_store http://dbpedia.org/resource/Wal_Mart http://dbpedia.org/resource/Walmart_Supercenter http://dbpedia.org/resource/Walmarts http://dbpedia.org/resource/Wal-Mart_Tire_&_Lube_Express http://dbpedia.org/resource/Walmart_Stores http://dbpedia.org/resource/Walmart_logos_and_trademarks http://dbpedia.org/resource/Radio_Grill http://dbpedia.org/resource/Wal-Mart_Stores_Division_U.S. http://dbpedia.org/resource/Wal*mart http://dbpedia.org/resource/Distribucion_y_Servicio http://dbpedia.org/resource/Super_Walmart http://dbpedia.org/resource/Wal-Mart_Supercenters http://dbpedia.org/resource/Walmart.com http://dbpedia.org/resource/Radiogrill http://dbpedia.org/resource/Walmart_Market http://dbpedia.org/resource/Wal-Mart_Stores_Inc. http://dbpedia.org/resource/Wal-Mart_Stores_Inc http://dbpedia.org/resource/Wal_*_Mart http://dbpedia.org/resource/Walmart* http://dbpedia.org/resource/Wal-Mart_Asia http://dbpedia.org/resource/Largest_retailer http://dbpedia.org/resource/Walmart_Express http://dbpedia.org/resource/Wal-Mart_Associates,_Inc. http://dbpedia.org/resource/Walmart_Latinoamérica http://dbpedia.org/resource/Wal★Mart http://dbpedia.org/resource/Walmart_Brasil http://dbpedia.org/resource/Wal-Mart_Discount_Stores http://dbpedia.org/resource/Wal-Mart_Family_Moments http://dbpedia.org/resource/Wall-Mart http://dbpedia.org/resource/Walmart_Latinoamerica http://dbpedia.org/resource/Wal-Mart_Stores_Incorporated http://dbpedia.org/resource/WalMart"
"CWI64CIY","2","1","http://dbpedia.org/resource/Xinjiang_Oilfield_Company http://dbpedia.org/resource/中國石油天然氣集團公司 http://dbpedia.org/resource/China_National_Petroleum_Corporation http://dbpedia.org/resource/China_National_Petroleum_Corp. http://dbpedia.org/resource/China_Petroleum_Engineering_and_Construction_Corporation http://dbpedia.org/resource/China_Petroleum_Engineering_&_Construction_(Group)_Corporation http://dbpedia.org/resource/China_National_Petroleum_Corp http://dbpedia.org/resource/Xinjiang_Oil_Company http://dbpedia.org/resource/Great_Wall_Drilling http://dbpedia.org/resource/CNPC http://dbpedia.org/resource/Zhongguo_Shiyou_Tianranqi_Jituan_Gongsi http://dbpedia.org/resource/China_National_Petroleum http://dbpedia.org/resource/中国石油天然气集团公司 http://dbpedia.org/resource/Zhōngguó_Shíyóu_Tiānránqì_Jítuán_Gōngsī http://dbpedia.org/resource/China_National_Petroleum_Company"
"CWI64CIY","3","1","http://dbpedia.org/resource/EPacket http://dbpedia.org/resource/China_Post http://dbpedia.org/resource/China_Post_Group http://dbpedia.org/resource/General_Postal_Administration http://dbpedia.org/resource/Chinese_Post_Office"
"CWI64CIY","4","1","http://dbpedia.org/resource/Pylons_of_Pearl_River_Crossing http://dbpedia.org/resource/国家电网公司 http://dbpedia.org/resource/State_Grid_Corporation_of_China http://dbpedia.org/resource/Guójiā_Diànwǎng_Gōngsī http://dbpedia.org/resource/State_Power_Corporation http://dbpedia.org/resource/State_Grid_Corp http://dbpedia.org/resource/State_Power_Grid_Corporation http://dbpedia.org/resource/State_Grid http://dbpedia.org/resource/State_Grid_Corporation http://dbpedia.org/resource/China_State_Grid http://dbpedia.org/resource/國家電網公司 http://dbpedia.org/resource/State_Power_Corporation_of_China http://dbpedia.org/resource/China_State_Grid_Corporation http://dbpedia.org/resource/SGCC"
"CWI64CIY","5","1","http://dbpedia.org/resource/富士康科技集团 http://dbpedia.org/resource/Hon_Hai_Precision_Industry http://dbpedia.org/resource/Foxconn_Technology_Group http://dbpedia.org/resource/Hon_hai http://dbpedia.org/resource/Honhai http://dbpedia.org/resource/Ipod_city http://dbpedia.org/resource/Foxconn_CZ http://dbpedia.org/resource/Hónghǎi_Jīngmì_Gōngyè_Gǔfèn_Yǒuxiàngōngsī http://dbpedia.org/resource/Hon_Hai http://dbpedia.org/resource/FIH_Mobile http://dbpedia.org/resource/富士康科技集團 http://dbpedia.org/resource/Foxconn http://dbpedia.org/resource/Foxconn_Technology_Co. http://dbpedia.org/resource/富士康 http://dbpedia.org/resource/IPod_City http://dbpedia.org/resource/Hónghǎi_Jīngmì_Gōngyè_Gǔfèn_Yǒuxiàn_Gōngsī http://dbpedia.org/resource/Hon_Hai_Precision http://dbpedia.org/resource/Foxconn_Electronics_Inc http://dbpedia.org/resource/Hon_Hai_Group http://dbpedia.org/resource/HonHai http://dbpedia.org/resource/Hon_Hai_Precision_Company http://dbpedia.org/resource/HonHai_Group http://dbpedia.org/resource/鴻海精密工業股份有限公司 http://dbpedia.org/resource/鸿海精密工业股份有限公司"
"CWI64CIY","6","1","http://dbpedia.org/resource/Gas_Auto http://dbpedia.org/resource/V.W. http://dbpedia.org/resource/Das_Auto http://dbpedia.org/resource/V_W http://dbpedia.org/resource/Volkswagen http://dbpedia.org/resource/VW_Motorsport http://dbpedia.org/resource/Volkswagen_R http://dbpedia.org/resource/Volkswagon http://dbpedia.org/resource/Volkswagens http://dbpedia.org/resource/Vw http://dbpedia.org/resource/V.w. http://dbpedia.org/resource/Volkswagen_France http://dbpedia.org/resource/Volkswagen_Roccan http://dbpedia.org/resource/Folkswagon http://dbpedia.org/resource/Folksvagon http://dbpedia.org/resource/VW http://dbpedia.org/resource/Lamando http://dbpedia.org/resource/Volks_wagen http://dbpedia.org/resource/V-Dub"
"CWI64CIY","7","1","http://dbpedia.org/resource/Amazon.com_exclusive http://dbpedia.org/resource/Pinzon_(trademark) http://dbpedia.org/resource/Amazon_Corp. http://dbpedia.org/resource/Amazon.de http://dbpedia.org/resource/Amazon.Com http://dbpedia.org/resource/CreateSpace_Independent_Publishing_Platform http://dbpedia.org/resource/Amazon_dot_com http://dbpedia.org/resource/Amazon+India http://dbpedia.org/resource/Amazon_(website) http://dbpedia.org/resource/Amazon_books http://dbpedia.org/resource/List_of_Amazon.com_subsidiaries http://dbpedia.org/resource/Amazon_Webstore http://dbpedia.org/resource/AmazonWireless http://dbpedia.org/resource/Amazon_UK http://dbpedia.org/resource/Amazon_astore http://dbpedia.org/resource/AStore http://dbpedia.org/resource/Amazon_Connect http://dbpedia.org/resource/Myhabit.com http://dbpedia.org/resource/CreateSpace.com http://dbpedia.org/resource/Look.com http://dbpedia.org/resource/Cadabra.com http://dbpedia.org/resource/Vine.com http://dbpedia.org/resource/Amazon_Affiliates http://dbpedia.org/resource/Amazon.com/ http://dbpedia.org/resource/Amazoncom http://dbpedia.org/resource/Amazon_EU_SARL http://dbpedia.org/resource/Amazon_Inc. http://dbpedia.org/resource/Amazon_(retailer) http://dbpedia.org/resource/Amazon.fr http://dbpedia.org/resource/Amazon.com http://dbpedia.org/resource/Amazon_(company) http://dbpedia.org/resource/Amazon.it http://dbpedia.org/resource/Amazon.in http://dbpedia.org/resource/SoundUnwound.com http://dbpedia.org/resource/BookSurge_LLC http://dbpedia.org/resource/Amazon_(bookstore) http://dbpedia.org/resource/Shopbop http://dbpedia.org/resource/Amazon_store http://dbpedia.org/resource/Amazon_(store) http://dbpedia.org/resource/Amazon.co.jp http://dbpedia.org/resource/Amazon.com,_Inc. http://dbpedia.org/resource/Amazon_Services http://dbpedia.org/resource/Amazon_company http://dbpedia.org/resource/AfterSchool.com http://dbpedia.org/resource/AmazonWebstore http://dbpedia.org/resource/Amazon.co.uk http://dbpedia.org/resource/Amazon.co.UK http://dbpedia.org/resource/Unboxed.com http://dbpedia.org/resource/Sound_Unwound http://dbpedia.org/resource/Amazon.ca http://dbpedia.org/resource/Amazon.com_Inc http://dbpedia.org/resource/Wag.com http://dbpedia.org/resource/Soundunwound.com http://dbpedia.org/resource/Amazon_Local http://dbpedia.org/resource/Amazon_leadership_principles http://dbpedia.org/resource/AMZN http://dbpedia.org/resource/ZShops http://dbpedia.org/resource/Amazon_jp http://dbpedia.org/resource/Amazon_Software_Download http://dbpedia.org/resource/Bookworm.com http://dbpedia.org/resource/Amazon_Com_Inc http://dbpedia.org/resource/CustomFlix http://dbpedia.org/resource/Amazon_Video_Direct http://dbpedia.org/resource/Amazon.com_Incorporated http://dbpedia.org/resource/SoundUnwound http://dbpedia.org/resource/Amazon_Jersey http://dbpedia.org/resource/Amazon_Internet_store http://dbpedia.org/resource/Soundunwound http://dbpedia.org/resource/Amazon_Prime_Day http://dbpedia.org/resource/AmazonBasics http://dbpedia.org/resource/Brilliance_Audio http://dbpedia.org/resource/Amazon_Internet_retailer http://dbpedia.org/resource/AmazonLocal http://dbpedia.org/resource/Booksurge http://dbpedia.org/resource/Amazon.com,_Inc http://dbpedia.org/resource/Casa.com http://dbpedia.org/resource/BeautyBar.com http://dbpedia.org/resource/Amazon_Dot_Com http://dbpedia.org/resource/Amazon_com http://dbpedia.org/resource/Amazon_Game_Studios http://dbpedia.org/resource/Sound_unwound http://dbpedia.org/resource/Amazon_Japan http://dbpedia.org/resource/Amazon_Digital_Services http://dbpedia.org/resource/Www.amazon.com http://dbpedia.org/resource/Amazon_(online) http://dbpedia.org/resource/Amazon.com_Inc. http://dbpedia.org/resource/Yoyo.com http://dbpedia.org/resource/Indigo_Starfish"
"CWI64CIY","8","1","http://dbpedia.org/resource/China_Petrochemical_Corporation http://dbpedia.org/resource/Sinopec_Group"
"CWI64CIY","9","1","http://dbpedia.org/resource/Chartwells http://dbpedia.org/resource/Compass_Group_North_American_Division http://dbpedia.org/resource/Compass_Group_NAD http://dbpedia.org/resource/COMPASS_Group http://dbpedia.org/resource/Compass_Group_plc http://dbpedia.org/resource/Restaurant_Associates http://dbpedia.org/resource/Compass_Group http://dbpedia.org/resource/Compass_Group_PLC http://dbpedia.org/resource/Medirest"
"CWI64CIY","10","1","http://dbpedia.org/resource/US_Post http://dbpedia.org/resource/U.S.P.S. http://dbpedia.org/resource/US_Post_Office_Department http://dbpedia.org/resource/U._S._Mail http://dbpedia.org/resource/U.S._Post_Office_Building http://dbpedia.org/resource/Uspostalservice http://dbpedia.org/resource/USPS http://dbpedia.org/resource/United_States_postal_service http://dbpedia.org/resource/International_service_center_(ISC) http://dbpedia.org/resource/Media_mail http://dbpedia.org/resource/US_Post_Office,_Old http://dbpedia.org/resource/U.S._Post_Office http://dbpedia.org/resource/US_Postal_Service http://dbpedia.org/resource/US_Post_Office http://dbpedia.org/resource/US_mail http://dbpedia.org/resource/Usps.gov http://dbpedia.org/resource/U._S._Post_Office http://dbpedia.org/resource/Processing_and_distribution_center http://dbpedia.org/resource/M-bag http://dbpedia.org/resource/US_Postal http://dbpedia.org/resource/US_Post_Office-Downtown_Station http://dbpedia.org/resource/U.S._Postal_Office http://dbpedia.org/resource/U.S._Mail http://dbpedia.org/resource/Usps http://dbpedia.org/resource/Postal_Building http://dbpedia.org/resource/Delivery_confirmation http://dbpedia.org/resource/United_States_post_office http://dbpedia.org/resource/USPS_(disambiguation) http://dbpedia.org/resource/US_Postal_service http://dbpedia.org/resource/The_U.S._Postal_Service http://dbpedia.org/resource/US_postal_service http://dbpedia.org/resource/United_States_Post_Office http://dbpedia.org/resource/U.S._Post http://dbpedia.org/resource/United_States_mail http://dbpedia.org/resource/Issue_(postal_service) http://dbpedia.org/resource/American_postal_service http://dbpedia.org/resource/US_Mail http://dbpedia.org/resource/U_S_Post_Office http://dbpedia.org/resource/Processing_and_Distribution_Center http://dbpedia.org/resource/US_Post_Office_(disambiguation) http://dbpedia.org/resource/U.S._mail http://dbpedia.org/resource/United_States_Postal_Service http://dbpedia.org/resource/Usps.com http://dbpedia.org/resource/United_States_Mail_Service http://dbpedia.org/resource/U.S._Postal_Service http://dbpedia.org/resource/Electronic_stamp http://dbpedia.org/resource/Priority_mail http://dbpedia.org/resource/US_Mail_Service"
